body,rating,artist,url,title,youtube,comments,difficulty,raw_tab,key,provider,contributor,raw_html,type
,,,http://www.e-chords.com/chords/the-beatles/and-i-love-her,And I Love Her ,,,Expert,"
	  
<u>Em</u>         <u>Bm</u>      
I give her all my love       
<u>Em</u>           <u>Bm</u>      
That's all I do       
<u>Em</u>         <u>Bm</u>       
And if you saw my love       
<u>G</u>              <u>A</u>       
You'd love her too       
        <u>D</u>       
I love her       
        
<u>Em</u>           <u>Bm</u>       
She gives me everything       
<u>Em</u>       <u>Bm</u>       
And tenderly       
<u>Em</u>          <u>Bm</u>      
The kiss my lover brings       
<u>G</u>            <u>A</u>       
She brings to me       
      <u>D</u>       
And I love her       

        
<u>Bm</u>            <u>A</u>    <u>Bm</u>         <u>F#m</u>      
  A love like ours, could never die       
<u>Bm</u>           <u>F#m</u>         <u>A</u>              
  As long as I have you near me       

        
<u>Em</u>             <u>Bm</u>       
Bright are the stars that shine       
<u>Em</u>          <u>Bm</u>       
Dark is the sky       
<u>Em</u>          <u>Bm</u>       
I know this love of mine        
<u>G</u>          <u>A</u>       
Will never die       
           <u>D</u>    
And I love her.    
    

 (Guitar Solo)       
  
<u>Fm</u>   <u>C#m</u>       
<u>Fm</u>   <u>C#m</u>       
<u>Fm</u>   <u>C#m</u>          
<u>G#</u>   <u>Bb</u>   <u>D#</u>      

<u>Fm</u>             <u>C#m</u>       
Bright are the stars that shine       
<u>Fm</u>          <u>C#m</u>       
Dark is the sky       
<u>Fm</u>          <u>C#m</u>       
I know this love of mine        
<u>G#</u>         <u>Bb</u>       
Will never die       
           <u>D#</u>   
And I love her.       

 <u>Fm</u>      <u>C#m</u>      
Mmmm... Mmmmm...       
 <u>Fm</u>     <u>C</u>           
Mmmm... Mmmmm...       







	  ",F#m,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/and-i-love-her/keyboard,And I Love Her ,,,Expert,"
	  
<u>Em</u>         <u>Bm</u>      
I give her all my love       
<u>Em</u>           <u>Bm</u>      
That's all I do       
<u>Em</u>         <u>Bm</u>       
And if you saw my love       
<u>G</u>              <u>A</u>       
You'd love her too       
        <u>D</u>       
I love her       
        
<u>Em</u>           <u>Bm</u>       
She gives me everything       
<u>Em</u>       <u>Bm</u>       
And tenderly       
<u>Em</u>          <u>Bm</u>      
The kiss my lover brings       
<u>G</u>            <u>A</u>       
She brings to me       
      <u>D</u>       
And I love her       

        
<u>Bm</u>            <u>A</u>    <u>Bm</u>         <u>F#m</u>      
  A love like ours, could never die       
<u>Bm</u>           <u>F#m</u>         <u>A</u>              
  As long as I have you near me       

        
<u>Em</u>             <u>Bm</u>       
Bright are the stars that shine       
<u>Em</u>          <u>Bm</u>       
Dark is the sky       
<u>Em</u>          <u>Bm</u>       
I know this love of mine        
<u>G</u>          <u>A</u>       
Will never die       
           <u>D</u>    
And I love her.    
    

 (Guitar Solo)       
  
<u>Fm</u>   <u>C#m</u>       
<u>Fm</u>   <u>C#m</u>       
<u>Fm</u>   <u>C#m</u>          
<u>G#</u>   <u>Bb</u>   <u>D#</u>      

<u>Fm</u>             <u>C#m</u>       
Bright are the stars that shine       
<u>Fm</u>          <u>C#m</u>       
Dark is the sky       
<u>Fm</u>          <u>C#m</u>       
I know this love of mine        
<u>G#</u>         <u>Bb</u>       
Will never die       
           <u>D#</u>   
And I love her.       

 <u>Fm</u>      <u>C#m</u>      
Mmmm... Mmmmm...       
 <u>Fm</u>     <u>C</u>           
Mmmm... Mmmmm...       







	  ",F#m,echords,,,chords
,,,http://www.e-chords.com/tabs/the-beatles/all-you-need-is-love-solo,All You Need Is Love Solo ,,,Expert,"
	  All you need is love 

Just thought I would include the little solo bit, since It seems noone else submitted 
it yet. I've played this along with the Cd and it sounds pretty right. (You can just add 
this on with another tab.) 

I------------------------------------------| 
I------------------------------------------| 
I-----14^---14---12(b)-(r)-----------------| 
I-12---------------------------14~---------| 
I------------------------------------------| 
I------------------------------------------| 

I------------------------------------------| 
I------(hold bend)-------------------------| 
I-----14^-14-14-(r)-----12--12^-(r)--------| 
I-12----------------------------------14~--| 
I------------------------------------------| 
I------------------------------------------| 
	  ",,echords,alexribeiro,,tab
,,,http://www.e-chords.com/tabs/the-beatles/all-you-need-is-love-acoustic,All You Need Is Love Acoustic ,,,Beginner,"
	  Album: Magical Mystery Tour 
Transcribed by Daniel Paul 
Tuning: Standard              
                             (Tabbed for acoustic guitar) 
                                based on <u>G</u> Major scale 
INTRO: 

<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">e|---------------------------------------------------------| 
B|------------------3--3----3-----------0-------------3----| 
G|----------0--0----2--2---(4)-4-------(0)-0----(0)---2----| 
D|--0--2----0--0----0--0----5----5---------------2----0~---| 
A|-----3----2--2----------------------2----------3--2------| 
E|-----------------------------------------------3---------| 

PART I: 
    <u>G</u>      <u>D</u>      <u>Em</u>   <u>Em7</u> <u>Em</u> 
    / //   / /    / // /   / 
e|--3------2------0----0---0---------| 
B|--0------3------0----0---0---------| 
G|--0------2------0----0---0---(2x)--| 
D|--0------0------2----0h2-2---------| 
A|--2-----(0)-----2----2---2---------| 
E|--3-------------0----0---0---------| 

PART II: 
    <u>D7/A</u>  <u>G</u>    <u>D/F#</u>     <u>D/E</u>    <u>D</u>          <u>D/C</u>     
    / //  / /  /  / /   / /    /   / /    /  /          FILL I:  
e|--2-----3-------2-2-----2--------2-2-------2--|--------------------| 
B|--1-----0-------3-3-----3---(3)--3-3-------3--|--------------------| 
G|--2-----0-------2-2-----2--- 2---2-2-------2--|---------------0----| 
D|--0-----0-------0-0-----0----0---0---------0--|------0----2-4------| 
A|-(0)----2------(0)----------------------3-----|--2-3---------------| 
E|--------3----2--------0-----------------------|--------------------| 

VERSE: 
    <u>G</u>      <u>D/F#</u>   <u>Em</u>   <u>Em7</u> <u>Em</u> 
    / //   / /    / // /   / 
e|--3------2------0----0---0---------| 
B|--0------3------0----0---0---------| 
G|--0------2------0----0---0---(2x)--| 
D|--0------0------2----0h2-2---------| 
A|--2-----(0)-----2----2---2---------| 
E|--3------2------0----0---0---------| 

<b>Chorus</b>: 
    <u>G</u>     <u>A7</u>    <u>D7</u>     
    / //  / /   / //      FILL II: 
e|--3-----0-----2----|---------------| 
B|--0-----2-----1----|----7--65---0-| 
G|--0-----0-----2----|----7--654---| 
D|--0-----2-----0----|----0--0-0(0)--| 
A|--2-----0----(0)---|---------------| 
E|--3----------------|---------------| 

SOLO: While playing verse chords. 

e|-------------------------------------------------------------------------| 
B|---10/12--10~8--8/10p8------10/12-12--10p8-10--8/10p8---13-12--13-12-10~| 
G|-7----------------------9~7---------------------------9~----------------| 
D|-------------------------------------------------------------------------| 
A|-------------------------------------------------------------------------| 
E|-------------------------------------------------------------------------|</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 












CHRONOLOGY: 

INTRO: 

<u>G</u>          <u>D</u>          <u>Em</u> 
Love      love        love      

<u>G</u>          <u>D</u>          <u>Em</u>  
Love      love        love       

<u>D7/A</u>      <u>G</u>         <u>D/F#</u>     <u>D/E</u>    <u>D</u>          <u>D/C</u>         
Love     love       love 

FILL I:    

VERSE I: 
<u>G</u>                       <u>D/F#</u>             <u>Em</u>  <u>Em7</u> <u>Em</u> 
There's nothing you can do that can't be done 

<u>G</u>                      <u>D/F#</u>               <u>Em</u>  <u>Em7</u> <u>Em</u> 
Theres nothing you can sing that can't be sung 

<u>D7/A</u>            <u>G</u>               <u>D/F#</u>              <u>D/E</u>       <u>D</u>   <u>D/C</u> 
Nothing you can say but you can learn to play the game It's easy 

FILL I: 

<b>Chorus</b>: 

<u>G</u>       <u>A7</u>       <u>D7</u> 
All you need is love 

<u>G</u>       <u>A7</u>       <u>D7</u> 
All you need is love 

<u>G</u>       <u>B7</u>       <u>Em</u>         <u>Em7</u>  
All you need is love        love 

<u>Cmaj7</u>   <u>D7</u>      <u>G</u> 
Love is all you need 

SOLO: 

VERSE II: 

<u>G</u>                       <u>D/F#</u>             <u>Em</u>  <u>Em7</u>  <u>Em</u> 
There's nothing you can make that can't be made 

<u>G</u>                      <u>D/F#</u>               <u>Em</u>  <u>Em7</u> <u>Em</u> 
No one  you can save that can't be saved 

<u>D7/A</u>            <u>G</u>               <u>D/F#</u>                  <u>D/E</u>       <u>D</u>   <u>D/C</u> 
Nothing you can do but you can learn how to be you in time It's easy 

FILL I: 

<b>Chorus</b>: 

<u>G</u>       <u>A7</u>       <u>D7</u> 
All you need is love 

<u>G</u>       <u>A7</u>       <u>D7</u> 
All you need is love 

<u>G</u>       <u>B7</u>       <u>Em</u>         <u>Em7</u>  
All you need is love        love 

<u>Cmaj7</u>   <u>D7</u>      <u>G</u> 
Love is all you need 

VERSE III: 
<u>G</u>                       <u>D/F#</u>            <u>Em</u>  <u>Em7</u>  <u>Em</u> 
There's nothing you can know that isn't known 

<u>G</u>               <u>D/F#</u>           <u>Em</u>  <u>Em7</u> <u>Em</u> 
Nothing you can see that isn't shown 

<u>D7/A</u>            <u>G</u>             <u>D/F#</u>                  <u>D/E</u>     <u>D</u>   <u>D/C</u> 
Nowhere you can be that isn't where you're meant to be It's easy 

FILL I: 

<b>Chorus</b> 

<u>C</u>       <u>D7</u>      <u>G</u> 
Love is all you need    

<u>G</u>       <u>A7</u>       <u>D7</u>    All you need is love 

FILL II:           <u>G</u>       <u>A7</u>       <u>D7</u> 
All together now   All you need is love 

FILL II:        <u>G</u>       <u>A7</u>       <u>D7</u> 
Everybody now   All you need is love  

<u>G</u>       
Love is all you need   (repeats) (she loves you yeah yeah yeah…) 

END: <u>G</u> 
	  ",,echords,alexribeiro,,tab
,,,http://www.e-chords.com/bass/the-beatles/youve-got-to-hide-your-love-away,Youve Got To Hide Your Love Away ,,,Expert,"
	  


You've Got To Hide Your Love Away
Written by:  John Lennon Paul MCartney
Band: The 
Tabbed By:  Bman88275
Time: 3/4
Note: Rest 2 measures at the start, This tab is not exactly like it is 
portrayed in the real song.

Part 1:
G---0---0---0---|---7---7---7---|---10---10---10---|---0---0---0---|
D---------------|---------------|------------------|---------------|
A---------------|---------------|------------------|---------------|
E---------------|---------------|------------------|---------------|
     ^   ^   ^       ^   ^   ^        ^    ^    ^       ^   ^   ^
G---5---5---5---|---5---5---5---|---10---10---10---|---5---5---5---|
D---------------|---------------|------------------|---------------|
A---------------|---------------|------------------|---------------|
E---------------|---------------|------------------|---------------|
     ^   ^   ^       ^   ^   ^        ^    ^    ^       ^   ^   ^
*********do this X2*********
Rest 2 measures
Repeat part 1 x2
Then:  Timing gets a bit off here (*), but go with the vocals.
                             
Part 2:                      *                 
G---7---5---4---|---2---0---0---|---2---4---7---|---5--3--0------|
D---------------|---------------|---------------|-----------2---0|
A---------------|---------------|---------------|----------------|
E---------------|---------------|---------------|----------------|
REST 4 Measures
Do part 2 again
Rest 4 Measures
Go to Part 1
Bact to Part 2 (X2)
Bass part at end is pending hang on.

This has been Tabbed by Bman88275
Bman88275@yahoo.com for improvements.

	  ",,echords,,,bass
,,,http://www.e-chords.com/tabs/the-beatles/all-you-need-is-love-opening,All You Need Is Love (opening) ,,,Beginner,"
	  E|--------------------------------------| 
B|--------------3-0-----0-----1---------| 
G|-----0-0-2-2------0-0---0-----3ponof5-| 
D|-0-2----------------------2-----------| 
A|--------------------------------------| 
E|--------------------------------------| 

	  ",,echords,redsoxnation,,tab
,,,http://www.e-chords.com/chords/the-beatles/your-mother-should-know,Your Mother Should Know ,,,Expert,"
	  
<u>Am</u>
Oo oo oo oo 
Oo oo oo oo
                     <u>F</u> 
Let's all get up and dance to a song 
           <u>A7/E</u>            <u>Dm</u>    
That was a hit before your mother was born.
<u>G7</u>                    <u>C</u>         <u>C/B</u>   <u>A7</u>                     <u>D7</u>     <u>G7</u>
Though she was born a long long time ago, your mother should know
                   <u>C</u> 
Your mother should know.
<u>E7</u>
Sing it again.


(Repete com os mesmos acordes)


_______________________________________________________
Contribuição: Romulo Escher(olo@onda.com.br)
	  ",Am,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/young-blood,Young Blood ,,,nolevel,"
	  (intro) 

<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">E|------------------------------------| 
B|------------------------------------| 
E|------------------------------------| 
D|------------------------------------| 
A|-------0----------------------------| 
E|-0-2-4------------------------------| 

(riff 2)  
E|------------------------------------| 
B|------------------------------------| 
E|-1-1-1-1----------------------------| 
D|-2-2-2-2----------------------------| 
A|-2-2-2-2-------0--------------------| 
E|-0-0-0-0-0-2-4----------------------|</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 

<u>A</u> 
I saw her standing on the corner (Yip yip boom) 

A yellow ribbon in her hair (Yip yip boom) 

I couldn't stop myself from calling 

Well look a-there, look a-there 

Wow look a-there, well look a-there 
 <u>D</u> 
Hey Young blood 
    <u>A</u> 
Oh Young blood 
 <u>D</u> 
Hey Young blood 
   <u>E</u> 
I can't get you out of my mind 

<u>A</u> 
I took one look and I was fractured (Yip yip boom) 

I tried to walk but I was lame (Yip yip boom) 

I tried to talk but I just stuttered 

Well what's your name, what's your name 

Well what's your name, well what's your name 
 <u>D</u> 
Hey Young blood 
 <u>A</u> 
Hey Young blood, 
 <u>D</u> 
Young blood 
   <u>E</u> 
I can't get you out of my mind 

<u>Db</u> <u>D</u>             <u>Db</u> <u>D</u> 
     A crazy stop,     she was the top 
<u>G</u> 
  I tried to follow her all the way home 
<u>B</u> <u>C</u>                 <u>B</u> <u>C</u> 
     Things went bad,     I met her dad 
       <u>F</u> 
He said, ""You'd better leave my daughter alone"" 
<u>E</u>(riff 2) 

    <u>A</u> 
Well I tried to speak but I just stuttered (Yip yip boom) 

I saw the rising of the sun (Yip yip boom) 

And all along my heart was falling 

While you're the one, you're the one 

While you're the one, ah you're the one 
 <u>D</u> 
Hey Young blood 
    <u>A</u> 
Oh Young blood 
      <u>D</u> 
Yeah Young blood 
   <u>E</u> 
I can't get you out of my mind 
      <u>D</u> 
Yeah young blood 
    <u>A</u> 
Oh young blood 
      <u>D</u> 
Yeah young blood 
   <u>E</u>                       <u>A</u> 
I can't get you out of my mind 
	  ",A,echords,victborges,,chords
,,,http://www.e-chords.com/chords/the-beatles/your-mother-should-know/keyboard,Your Mother Should Know ,,,Expert,"
	  
<u>Am</u>
Oo oo oo oo 
Oo oo oo oo
                     <u>F</u> 
Let's all get up and dance to a song 
           <u>A7/E</u>            <u>Dm</u>    
That was a hit before your mother was born.
<u>G7</u>                    <u>C</u>         <u>C/B</u>   <u>A7</u>                     <u>D7</u>     <u>G7</u>
Though she was born a long long time ago, your mother should know
                   <u>C</u> 
Your mother should know.
<u>E7</u>
Sing it again.


(Repete com os mesmos acordes)


_______________________________________________________
Contribuição: Romulo Escher(olo@onda.com.br)
	  ",Am,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/youve-really-got-a-hold-on-me,You've Really got a hold on me ,,,Expert,"
	   
<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">Intro Riff: 
E|----------------------------| 
B|----------------------------| 
G|-------2-4-2-2--6-6-4-2-4---| 
D|-2-2/4------4-------------4-| 
A|----------------------------| 
E|----------------------------|</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 
 
<u>A</u> <u>F#m</u> <u>A</u> <u>F#m</u> 
 
<u>A</u> 
I don't like you 
 
But I love you 
<u>F#m</u> 
Seems that I'm always thinking of you 
<u>A</u> 
Oh, oh, oh 
             <u>D</u>  
You treat me badly 
           <u>Bm</u> 
I love you madly 
       <u>E7</u>           <u>A</u>  
You've really got a hold on me 
 
(You've really got a hold on me) 
                 <u>F#m</u> 
You really got a hold on me, baby 
 
(You've really got a hold on me) 
 
<u>A</u> 
I don't want you, 
 
but I need you 
              <u>F#m</u> 
Don't want to kiss you 
 
but I need to 
<u>A</u> 
Oh, oh, oh 
           <u>D</u> 
you do me wrong now 
            <u>Bm</u>  
my love is strong now 
    <u>E7</u>           <u>A</u> 
You really got a hold on me 
(you really got a hold on me) 
                 <u>F#m</u> 
You really got a hold on me, baby 
(you really got a hold on me) 
 
<u>A</u>                    <u>D</u>  
I love you and all I want you to do 
        <u>A</u>        <u>A</u>        <u>A</u>        <u>E7</u>  
is just hold me, hold me, hold me, hold me 
 
E|---------------| 
B|---------------| 
G|-------2-4-2-2-| 
D|-2-2/4------4--| 
A|---------------| 
E|---------------| 
 
<u>A</u> <u>F#m</u> <u>F#m</u> <u>E</u> <u>A</u> 
 
Tighter  
 
<u>A</u> <u>F#m</u> <u>F#m</u> <u>E</u> <u>A</u> 
 
Tighter. 
 
<u>A</u> 
I want to leave you 
 
don't want to stay here 
<u>F#m</u> 
Don't want to spend 
 
another day here 
<u>A</u>                     <u>D</u>  
Oh, oh, oh, I want to split now 
             <u>Bm</u> 
I just can't quit now 
    <u>E7</u>           <u>A</u>        
You really got a hold on me 
(you really got a hold on me) 
                 <u>F#m</u> 
You really got a hold on me, baby 
(you really got a hold on me) 
 
<u>A</u>                    <u>D</u>  
I love you and all I want you to do 
        <u>A</u>         
is just hold me (please)  
<u>A</u> 
hold me (squeeze),  
<u>A</u>        <u>E7</u>  
hold me, hold me 
 
E|---------------| 
B|---------------| 
G|-------2-4-2-2-| 
D|-2-2/4------4--| 
A|---------------| 
E|---------------| 
 
<u>A</u> 
You really got a hold on me 
(you really got a hold on me) 
    <u>F#m</u> 
You really got a hold on me 
(you really got a hold on me) 
 
LoveNale 
 
 
_______________________________________________________ 
Contribuição: Adan Christian(adanfreitas@yahoo.com.br) 

	  ",A,echords,,,chords
,,,http://www.e-chords.com/videos/the-beatles/and-i-love-her_4056,"Premium
              Content",,,,,,echords,,,
,,,http://www.e-chords.com/chords/the-beatles/young-blood/keyboard,Young Blood ,,,nolevel,"
	  (intro) 

<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">E|------------------------------------| 
B|------------------------------------| 
E|------------------------------------| 
D|------------------------------------| 
A|-------0----------------------------| 
E|-0-2-4------------------------------| 

(riff 2)  
E|------------------------------------| 
B|------------------------------------| 
E|-1-1-1-1----------------------------| 
D|-2-2-2-2----------------------------| 
A|-2-2-2-2-------0--------------------| 
E|-0-0-0-0-0-2-4----------------------|</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 

<u>A</u> 
I saw her standing on the corner (Yip yip boom) 

A yellow ribbon in her hair (Yip yip boom) 

I couldn't stop myself from calling 

Well look a-there, look a-there 

Wow look a-there, well look a-there 
 <u>D</u> 
Hey Young blood 
    <u>A</u> 
Oh Young blood 
 <u>D</u> 
Hey Young blood 
   <u>E</u> 
I can't get you out of my mind 

<u>A</u> 
I took one look and I was fractured (Yip yip boom) 

I tried to walk but I was lame (Yip yip boom) 

I tried to talk but I just stuttered 

Well what's your name, what's your name 

Well what's your name, well what's your name 
 <u>D</u> 
Hey Young blood 
 <u>A</u> 
Hey Young blood, 
 <u>D</u> 
Young blood 
   <u>E</u> 
I can't get you out of my mind 

<u>Db</u> <u>D</u>             <u>Db</u> <u>D</u> 
     A crazy stop,     she was the top 
<u>G</u> 
  I tried to follow her all the way home 
<u>B</u> <u>C</u>                 <u>B</u> <u>C</u> 
     Things went bad,     I met her dad 
       <u>F</u> 
He said, ""You'd better leave my daughter alone"" 
<u>E</u>(riff 2) 

    <u>A</u> 
Well I tried to speak but I just stuttered (Yip yip boom) 

I saw the rising of the sun (Yip yip boom) 

And all along my heart was falling 

While you're the one, you're the one 

While you're the one, ah you're the one 
 <u>D</u> 
Hey Young blood 
    <u>A</u> 
Oh Young blood 
      <u>D</u> 
Yeah Young blood 
   <u>E</u> 
I can't get you out of my mind 
      <u>D</u> 
Yeah young blood 
    <u>A</u> 
Oh young blood 
      <u>D</u> 
Yeah young blood 
   <u>E</u>                       <u>A</u> 
I can't get you out of my mind 
	  ",A,echords,victborges,,chords
,,,http://www.e-chords.com/chords/the-beatles/youve-got-to-hide-your-love-away,You've Got To Hide Your Love Away ,,,Expert,"
	  

<b>Intro:</b> <u>G</u>  

<u>G</u>       <u>D11</u>        <u>F9</u>      <u>G</u>     <u>C</u>                  <u>F9</u>    <u>C</u>    
Here I stand with head in hand turn my face to the wall.  
<u>G</u>        <u>D11</u>      <u>F9</u>     <u>G</u>   <u>C</u>                <u>F9</u>   <u>C</u>    <u>D</u> <u>D11</u> <u>D</u>   
If she's gone I can't go on,feeling two foot small.  
<u>G</u>     <u>D11</u>  <u>F9</u>      <u>G</u>     <u>C</u>             <u>F9</u>    <u>C</u>   
Everywhere people stare each and every day,  
<u>G</u>       <u>D11</u>    <u>F9</u>        <u>G</u> <u>C</u>               <u>F9</u>  <u>C</u>   <u>D</u> <u>D/C</u> <u>D4/B</u> <u>D4/A</u>  
I can see them laugh at me and I hear them say  


<u>G</u>                  <u>C</u>               <u>D11</u> <u>D</u> <u>D9</u> <u>D</u>  
Hey, you've got to hide your love away.  
<u>G</u>                  <u>C</u>               <u>D11</u> <u>D</u> <u>D9</u> <u>D</u>  
Hey, you've got to hide your love away. 

  

<u>G</u>     <u>D11</u>  <u>F9</u>    <u>G</u>  <u>C</u>            <u>F9</u>   <u>C</u>  
How can I  even try I can never win  
<u>G</u>    <u>D11</u>      <u>F9</u>      <u>G</u>   <u>C</u>            <u>F9</u>    <u>C</u>   <u>D</u> <u>D11</u> <u>D</u>     
Hearing them, seeing them in the state I'm in  
<u>G</u>        <u>D11</u>  <u>F9</u>     <u>G</u>   <u>C</u>                 <u>F9</u>    <u>C</u>   
How could she say to me (Love will find a way)?  
<u>G</u>       <u>D11</u>        <u>F9</u>   <u>G</u>       <u>C</u>              <u>F9</u>   <u>C</u>   <u>D</u> <u>D/C</u> <u>D4/B</u> <u>D4/A</u>   
Gather around, all you clowns, let me hear you say..ay..ay  



<u>G</u>                  <u>C</u>               <u>D11</u> <u>D</u> <u>D9</u> <u>D</u>  
Hey, you've got to hide your love away.  
<u>G</u>                  <u>C</u>               <u>D11</u> <u>D</u> <u>D9</u> <u>D</u>  
Hey, you've got to hide your love away. 



<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab""><b>Solo:</b> <u>G</u>   <u>D11</u>   <u>F9</u>   <u>G</u>   <u>C</u>     <u>F9</u>   <u>C</u> <b>(2x)</b>  <u>G</u>  


 e|-----------------------------------11/12---12-12-12-12------------| 
 B|--8---8-8-8-8---10---10-10-10-10-------------------------12\10-8--| 
 G|------------------------------------8/9-----9--9--9--9------------| 
 D|--5---5-5-5-5---7----7--7--7--7---------------------------9\7--5--| 
 A|------------------------------------------------------------------| 
 E|------------------------------------------------------------------| 




 e|-------------------------10--8---8-8-8----------------------------| 
 B|--8---8-8-8-8--10--8-8-------------------12---10------------------| 
 G|-------------------------7---5---5-5-5----------------------------| 
 D|--5---5-5-5-5--7---5-5-------------------9----7-------------------| 
 A|------------------------------------------------------------------| 
 E|------------------------------------------------------------------| 




 e|-----------------------------------11/12---12-12-12-12------------| 
 B|--8---8-8-8-8---10---10-10-10-10-------------------------12\10-8--| 
 G|------------------------------------8/9-----9--9--9--9------------| 
 D|--5---5-5-5-5---7----7--7--7--7---------------------------9\7--5--| 
 A|------------------------------------------------------------------| 
 E|------------------------------------------------------------------| 





 e|-------------------------10--8---8-8-8---7/8--7/8--8/10-----------| 
 B|--8---8-8-8-8--10--8-8--------------------------------------------| 
 G|-------------------------7---5---5-5-5---4/5--4/5--7/5------------| 
 D|--5---5-5-5-5--7---5-5--------------------------------------------| 
 A|------------------------------------------------------------------| 
 E|------------------------------------------------------------------| 

</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 



	  ",G,echords,,,chords
